0.0,0.01745240643728351,0.03489949670250097,0.052335956242943835,0.0697564737441253,0.08715574274765817,0.10452846326765347,0.12186934340514748,0.13917310096006544,0.15643446504023087,0.17364817766693033,0.1908089953765448,0.20791169081775934,0.224951054343865,0.24192189559966773,0.25881904510252074
0.01745240643728351,0.03489949670250097,0.052335956242943835,0.0697564737441253,0.08715574274765817,0.10452846326765347,0.12186934340514748,0.13917310096006544,0.15643446504023087,0.17364817766693033,0.1908089953765448,0.20791169081775934,0.224951054343865,0.24192189559966773,0.25881904510252074,0.27563735581699916
0.03489949670250097,0.052335956242943835,0.0697564737441253,0.08715574274765817,0.10452846326765347,0.12186934340514748,0.13917310096006544,0.15643446504023087,0.17364817766693033,0.1908089953765448,0.20791169081775934,0.224951054343865,0.24192189559966773,0.25881904510252074,0.27563735581699916,0.29237170472273677
0.052335956242943835,0.0697564737441253,0.08715574274765817,0.10452846326765347,0.12186934340514748,0.13917310096006544,0.15643446504023087,0.17364817766693033,0.1908089953765448,0.20791169081775934,0.224951054343865,0.24192189559966773,0.25881904510252074,0.27563735581699916,0.29237170472273677,0.3090169943749474
0.0697564737441253,0.08715574274765817,0.10452846326765347,0.12186934340514748,0.13917310096006544,0.15643446504023087,0.17364817766693033,0.1908089953765448,0.20791169081775934,0.224951054343865,0.24192189559966773,0.25881904510252074,0.27563735581699916,0.29237170472273677,0.3090169943749474,0.3255681544571567
0.08715574274765817,0.10452846326765347,0.12186934340514748,0.13917310096006544,0.15643446504023087,0.17364817766693033,0.1908089953765448,0.20791169081775934,0.224951054343865,0.24192189559966773,0.25881904510252074,0.27563735581699916,0.29237170472273677,0.3090169943749474,0.3255681544571567,0.3420201433256687
0.10452846326765347,0.12186934340514748,0.13917310096006544,0.15643446504023087,0.17364817766693033,0.1908089953765448,0.20791169081775934,0.224951054343865,0.24192189559966773,0.25881904510252074,0.27563735581699916,0.29237170472273677,0.3090169943749474,0.3255681544571567,0.3420201433256687,0.35836794954530027
0.12186934340514748,0.13917310096006544,0.15643446504023087,0.17364817766693033,0.1908089953765448,0.20791169081775934,0.224951054343865,0.24192189559966773,0.25881904510252074,0.27563735581699916,0.29237170472273677,0.3090169943749474,0.3255681544571567,0.3420201433256687,0.35836794954530027,0.374606593415912
0.13917310096006544,0.15643446504023087,0.17364817766693033,0.1908089953765448,0.20791169081775934,0.224951054343865,0.24192189559966773,0.25881904510252074,0.27563735581699916,0.29237170472273677,0.3090169943749474,0.3255681544571567,0.3420201433256687,0.35836794954530027,0.374606593415912,0.39073112848927377
0.15643446504023087,0.17364817766693033,0.1908089953765448,0.20791169081775934,0.224951054343865,0.24192189559966773,0.25881904510252074,0.27563735581699916,0.29237170472273677,0.3090169943749474,0.3255681544571567,0.3420201433256687,0.35836794954530027,0.374606593415912,0.39073112848927377,0.4067366430758002
0.17364817766693033,0.1908089953765448,0.20791169081775934,0.224951054343865,0.24192189559966773,0.25881904510252074,0.27563735581699916,0.29237170472273677,0.3090169943749474,0.3255681544571567,0.3420201433256687,0.35836794954530027,0.374606593415912,0.39073112848927377,0.4067366430758002,0.42261826174069944
0.1908089953765448,0.20791169081775934,0.224951054343865,0.24192189559966773,0.25881904510252074,0.27563735581699916,0.29237170472273677,0.3090169943749474,0.3255681544571567,0.3420201433256687,0.35836794954530027,0.374606593415912,0.39073112848927377,0.4067366430758002,0.42261826174069944,0.4383711467890774
0.20791169081775934,0.224951054343865,0.24192189559966773,0.25881904510252074,0.27563735581699916,0.29237170472273677,0.3090169943749474,0.3255681544571567,0.3420201433256687,0.35836794954530027,0.374606593415912,0.39073112848927377,0.4067366430758002,0.42261826174069944,0.4383711467890774,0.45399049973954675
0.224951054343865,0.24192189559966773,0.25881904510252074,0.27563735581699916,0.29237170472273677,0.3090169943749474,0.3255681544571567,0.3420201433256687,0.35836794954530027,0.374606593415912,0.39073112848927377,0.4067366430758002,0.42261826174069944,0.4383711467890774,0.45399049973954675,0.4694715627858908
0.24192189559966773,0.25881904510252074,0.27563735581699916,0.29237170472273677,0.3090169943749474,0.3255681544571567,0.3420201433256687,0.35836794954530027,0.374606593415912,0.39073112848927377,0.4067366430758002,0.42261826174069944,0.4383711467890774,0.45399049973954675,0.4694715627858908,0.48480962024633706
0.25881904510252074,0.27563735581699916,0.29237170472273677,0.3090169943749474,0.3255681544571567,0.3420201433256687,0.35836794954530027,0.374606593415912,0.39073112848927377,0.4067366430758002,0.42261826174069944,0.4383711467890774,0.45399049973954675,0.4694715627858908,0.48480962024633706,0.49999999999999994
0.27563735581699916,0.29237170472273677,0.3090169943749474,0.3255681544571567,0.3420201433256687,0.35836794954530027,0.374606593415912,0.39073112848927377,0.4067366430758002,0.42261826174069944,0.4383711467890774,0.45399049973954675,0.4694715627858908,0.48480962024633706,0.49999999999999994,0.5150380749100542
0.29237170472273677,0.3090169943749474,0.3255681544571567,0.3420201433256687,0.35836794954530027,0.374606593415912,0.39073112848927377,0.4067366430758002,0.42261826174069944,0.4383711467890774,0.45399049973954675,0.4694715627858908,0.48480962024633706,0.49999999999999994,0.5150380749100542,0.5299192642332049
0.3090169943749474,0.3255681544571567,0.3420201433256687,0.35836794954530027,0.374606593415912,0.39073112848927377,0.4067366430758002,0.42261826174069944,0.4383711467890774,0.45399049973954675,0.4694715627858908,0.48480962024633706,0.49999999999999994,0.5150380749100542,0.5299192642332049,0.5446390350150271
0.3255681544571567,0.3420201433256687,0.35836794954530027,0.374606593415912,0.39073112848927377,0.4067366430758002,0.42261826174069944,0.4383711467890774,0.45399049973954675,0.4694715627858908,0.48480962024633706,0.49999999999999994,0.5150380749100542,0.5299192642332049,0.5446390350150271,0.5591929034707469
0.3420201433256687,0.35836794954530027,0.374606593415912,0.39073112848927377,0.4067366430758002,0.42261826174069944,0.4383711467890774,0.45399049973954675,0.4694715627858908,0.48480962024633706,0.49999999999999994,0.5150380749100542,0.5299192642332049,0.5446390350150271,0.5591929034707469,0.573576436351046
0.35836794954530027,0.374606593415912,0.39073112848927377,0.4067366430758002,0.42261826174069944,0.4383711467890774,0.45399049973954675,0.4694715627858908,0.48480962024633706,0.49999999999999994,0.5150380749100542,0.5299192642332049,0.5446390350150271,0.5591929034707469,0.573576436351046,0.5877852522924731
0.374606593415912,0.39073112848927377,0.4067366430758002,0.42261826174069944,0.4383711467890774,0.45399049973954675,0.4694715627858908,0.48480962024633706,0.49999999999999994,0.5150380749100542,0.5299192642332049,0.5446390350150271,0.5591929034707469,0.573576436351046,0.5877852522924731,0.6018150231520483
0.39073112848927377,0.4067366430758002,0.42261826174069944,0.4383711467890774,0.45399049973954675,0.4694715627858908,0.48480962024633706,0.49999999999999994,0.5150380749100542,0.5299192642332049,0.5446390350150271,0.5591929034707469,0.573576436351046,0.5877852522924731,0.6018150231520483,0.6156614753256583
